frame_index,stage,duration_ms
316,frame_acquisition,33.08
316,detection,24.03
316,landmarks,121.37
316,visualization,101.08
317,frame_acquisition,33.16
317,detection,29.83
317,landmarks,131.35
317,visualization,101.08
318,frame_acquisition,33.17
318,detection,36.17
318,landmarks,119.20
318,visualization,98.50
319,frame_acquisition,33.38
319,detection,26.04
319,landmarks,129.20
319,visualization,105.33
320,frame_acquisition,33.47
320,detection,26.99
320,landmarks,122.53
320,visualization,100.33
321,frame_acquisition,33.19
321,detection,27.55
321,landmarks,120.52
321,visualization,104.38
322,frame_acquisition,33.10
322,detection,26.55
322,landmarks,123.29
322,visualization,98.48
323,frame_acquisition,33.19
323,detection,27.95
323,landmarks,164.07
323,visualization,113.32
324,frame_acquisition,33.11
324,detection,34.11
324,landmarks,199.01
324,visualization,139.47
325,frame_acquisition,33.11
325,detection,35.73
325,landmarks,143.75
325,visualization,104.91
326,frame_acquisition,33.07
326,detection,28.11
326,landmarks,166.16
326,visualization,103.82
327,frame_acquisition,33.08
327,detection,26.28
327,landmarks,132.42
327,visualization,114.63
328,frame_acquisition,33.13
328,detection,29.44
328,landmarks,137.33
328,visualization,104.06
329,frame_acquisition,33.11
329,detection,25.94
329,landmarks,131.24
329,visualization,105.32
330,frame_acquisition,33.11
330,detection,29.58
330,landmarks,132.86
330,visualization,96.06
331,frame_acquisition,33.09
331,detection,27.13
331,landmarks,116.60
331,visualization,109.79
332,frame_acquisition,33.10
332,detection,32.30
332,landmarks,125.95
332,visualization,121.94
333,frame_acquisition,33.12
333,detection,25.20
333,landmarks,126.82
333,visualization,101.44
334,frame_acquisition,33.12
334,detection,26.35
334,landmarks,155.63
334,visualization,112.73
335,frame_acquisition,33.08
335,detection,37.14
335,landmarks,136.02
335,visualization,106.14
336,frame_acquisition,33.10
336,detection,24.50
336,landmarks,120.70
336,visualization,104.63
337,frame_acquisition,33.10
337,detection,39.22
337,landmarks,149.84
337,visualization,100.61
338,frame_acquisition,33.37
338,detection,23.00
338,landmarks,119.81
338,visualization,94.89
339,frame_acquisition,33.15
339,detection,27.14
339,landmarks,131.15
339,visualization,100.06
340,frame_acquisition,33.38
340,detection,28.94
340,landmarks,123.97
340,visualization,101.45
341,frame_acquisition,33.47
341,detection,29.39
341,landmarks,117.46
341,visualization,96.98
342,frame_acquisition,33.14
342,detection,26.88
342,landmarks,121.15
342,visualization,105.98
343,frame_acquisition,33.44
343,detection,22.71
343,landmarks,116.71
343,visualization,100.26
344,frame_acquisition,33.11
344,detection,28.34
344,landmarks,120.29
344,visualization,107.88
345,frame_acquisition,33.13
345,detection,24.34
345,landmarks,125.53
345,visualization,99.46
346,frame_acquisition,33.26
346,detection,27.32
346,landmarks,123.79
346,visualization,92.83
347,frame_acquisition,33.13
347,detection,31.98
347,landmarks,118.09
347,visualization,120.28
348,frame_acquisition,33.16
348,detection,28.13
348,landmarks,124.14
348,visualization,101.65
349,frame_acquisition,33.17
349,detection,22.36
349,landmarks,129.36
349,visualization,105.75
350,frame_acquisition,33.58
350,detection,24.68
350,landmarks,109.39
350,visualization,99.05
351,frame_acquisition,33.14
351,detection,30.74
351,landmarks,126.82
351,visualization,135.02
352,frame_acquisition,33.37
352,detection,22.49
352,landmarks,119.51
352,visualization,96.53
353,frame_acquisition,33.10
353,detection,29.90
353,landmarks,133.23
353,visualization,100.64
354,frame_acquisition,33.49
354,detection,28.34
354,landmarks,116.52
354,visualization,99.39
355,frame_acquisition,33.12
355,detection,41.59
355,landmarks,137.40
355,visualization,105.56
356,frame_acquisition,33.07
356,detection,34.27
356,landmarks,116.71
356,visualization,95.69
357,frame_acquisition,33.08
357,detection,21.78
357,landmarks,115.49
357,visualization,94.83
358,frame_acquisition,33.13
358,detection,31.74
358,landmarks,124.15
358,visualization,106.74
359,frame_acquisition,33.10
359,detection,25.66
359,landmarks,124.33
359,visualization,94.03
360,frame_acquisition,33.23
360,detection,24.40
360,landmarks,131.90
360,visualization,91.10
361,frame_acquisition,33.13
361,detection,29.07
361,landmarks,121.22
361,visualization,95.84
362,frame_acquisition,33.09
362,detection,27.27
362,landmarks,113.71
362,visualization,100.25
363,frame_acquisition,33.38
363,detection,22.13
363,landmarks,115.97
363,visualization,102.90
364,frame_acquisition,33.47
364,detection,25.62
364,landmarks,113.06
364,visualization,105.81
365,frame_acquisition,33.17
365,detection,44.64
365,landmarks,157.13
365,visualization,106.95
366,frame_acquisition,33.11
366,detection,26.66
366,landmarks,131.40
366,visualization,99.01
367,frame_acquisition,33.11
367,detection,27.54
367,landmarks,135.22
367,visualization,112.17
368,frame_acquisition,33.09
368,detection,28.53
368,landmarks,132.77
368,visualization,111.64
369,frame_acquisition,33.07
369,detection,30.94
369,landmarks,134.56
369,visualization,120.44
370,frame_acquisition,33.10
370,detection,26.31
370,landmarks,139.40
370,visualization,99.88
371,frame_acquisition,33.11
371,detection,27.64
371,landmarks,132.10
371,visualization,108.18
372,frame_acquisition,33.09
372,detection,27.01
372,landmarks,123.62
372,visualization,93.09
373,frame_acquisition,33.11
373,detection,25.82
373,landmarks,125.73
373,visualization,101.62
374,frame_acquisition,33.17
374,detection,43.33
374,landmarks,127.37
374,visualization,99.38
375,frame_acquisition,33.07
375,detection,42.09
375,landmarks,176.35
375,visualization,94.14
376,frame_acquisition,33.08
376,detection,24.63
376,landmarks,131.36
376,visualization,101.63
377,frame_acquisition,33.04
377,detection,31.06
377,landmarks,112.60
377,visualization,100.89
378,frame_acquisition,33.19
378,detection,28.96
378,landmarks,135.14
378,visualization,101.16
379,frame_acquisition,33.14
379,detection,23.79
379,landmarks,115.44
379,visualization,114.48
380,frame_acquisition,33.12
380,detection,29.18
380,landmarks,114.58
380,visualization,105.13
381,frame_acquisition,33.16
381,detection,25.48
381,landmarks,115.25
381,visualization,104.39
382,frame_acquisition,33.11
382,detection,23.78
382,landmarks,140.55
382,visualization,103.37
383,frame_acquisition,33.47
383,detection,22.87
383,landmarks,116.26
383,visualization,100.63
384,frame_acquisition,33.07
384,detection,29.02
384,landmarks,114.37
384,visualization,107.62
385,frame_acquisition,33.17
385,detection,25.39
385,landmarks,118.87
385,visualization,112.65
386,frame_acquisition,33.10
386,detection,31.38
386,landmarks,118.73
386,visualization,102.96
387,frame_acquisition,33.11
387,detection,22.61
387,landmarks,116.37
387,visualization,112.91
388,frame_acquisition,33.42
388,detection,25.18
388,landmarks,125.18
388,visualization,98.32
389,frame_acquisition,33.21
389,detection,24.02
389,landmarks,129.45
389,visualization,97.78
390,frame_acquisition,33.15
390,detection,26.18
390,landmarks,121.35
390,visualization,104.49
391,frame_acquisition,33.12
391,detection,29.17
391,landmarks,125.18
391,visualization,101.47
392,frame_acquisition,33.08
392,detection,26.06
392,landmarks,130.30
392,visualization,108.09
393,frame_acquisition,33.46
393,detection,26.80
393,landmarks,129.44
393,visualization,106.33
394,frame_acquisition,33.14
394,detection,29.41
394,landmarks,158.10
394,visualization,101.90
395,frame_acquisition,33.14
395,detection,29.37
395,landmarks,124.51
395,visualization,103.57
396,frame_acquisition,33.08
396,detection,25.39
396,landmarks,123.35
396,visualization,99.83
397,frame_acquisition,33.11
397,detection,22.48
397,landmarks,110.40
397,visualization,96.39
398,frame_acquisition,33.08
398,detection,27.94
398,landmarks,119.22
398,visualization,104.62
399,frame_acquisition,33.15
399,detection,22.18
399,landmarks,122.99
399,visualization,109.83
400,frame_acquisition,33.45
400,detection,24.90
400,landmarks,133.77
400,visualization,99.64
401,frame_acquisition,33.08
401,detection,23.73
401,landmarks,119.24
401,visualization,104.33
402,frame_acquisition,33.43
402,detection,25.51
402,landmarks,117.24
402,visualization,104.80
403,frame_acquisition,33.16
403,detection,26.52
403,landmarks,126.16
403,visualization,105.66
404,frame_acquisition,33.10
404,detection,24.87
404,landmarks,114.03
404,visualization,103.31
405,frame_acquisition,33.07
405,detection,21.88
405,landmarks,122.75
405,visualization,106.75
406,frame_acquisition,33.13
406,detection,23.87
406,landmarks,119.47
406,visualization,109.28
407,frame_acquisition,33.23
407,detection,25.50
407,landmarks,128.12
407,visualization,92.30
408,frame_acquisition,33.11
408,detection,30.40
408,landmarks,118.96
408,visualization,102.75
409,frame_acquisition,33.08
409,detection,25.59
409,landmarks,123.72
409,visualization,102.20
410,frame_acquisition,33.21
410,detection,23.04
410,landmarks,119.89
410,visualization,109.92
411,frame_acquisition,33.09
411,detection,26.73
411,landmarks,118.07
411,visualization,101.86
412,frame_acquisition,33.10
412,detection,25.61
412,landmarks,107.54
412,visualization,100.50
413,frame_acquisition,33.21
413,detection,25.92
413,landmarks,117.45
413,visualization,107.61
414,frame_acquisition,33.08
414,detection,27.59
414,landmarks,113.76
414,visualization,127.37
415,frame_acquisition,33.08
415,detection,28.29
415,landmarks,133.74
415,visualization,95.46
416,frame_acquisition,33.09
416,detection,29.76
416,landmarks,125.11
416,visualization,106.52
417,frame_acquisition,33.18
417,detection,23.57
417,landmarks,123.73
417,visualization,101.00
418,frame_acquisition,33.44
418,detection,26.33
418,landmarks,111.17
418,visualization,102.66
419,frame_acquisition,33.12
419,detection,29.03
419,landmarks,111.91
419,visualization,101.08
420,frame_acquisition,33.13
420,detection,24.96
420,landmarks,115.85
420,visualization,106.54
421,frame_acquisition,33.10
421,detection,32.04
421,landmarks,131.22
421,visualization,100.19
422,frame_acquisition,33.25
422,detection,26.05
422,landmarks,123.14
422,visualization,94.17
423,frame_acquisition,33.07
423,detection,25.27
423,landmarks,124.34
423,visualization,91.74
424,frame_acquisition,33.07
424,detection,25.99
424,landmarks,131.19
424,visualization,92.74
425,frame_acquisition,33.07
425,detection,26.30
425,landmarks,119.81
425,visualization,91.65
426,frame_acquisition,33.11
426,detection,23.82
426,landmarks,165.96
426,visualization,102.93
427,frame_acquisition,33.11
427,detection,21.41
427,landmarks,149.37
427,visualization,123.44
428,frame_acquisition,33.09
428,detection,41.64
428,landmarks,140.87
428,visualization,106.09
429,frame_acquisition,33.10
429,detection,25.60
429,landmarks,139.78
429,visualization,135.82
430,frame_acquisition,33.11
430,detection,23.98
430,landmarks,115.85
430,visualization,118.14
431,frame_acquisition,33.09
431,detection,24.15
431,landmarks,117.52
431,visualization,98.12
432,frame_acquisition,33.09
432,detection,21.46
432,landmarks,116.69
432,visualization,101.00
433,frame_acquisition,33.44
433,detection,25.39
433,landmarks,131.86
433,visualization,97.72
434,frame_acquisition,33.37
434,detection,25.95
434,landmarks,120.40
434,visualization,97.43
435,frame_acquisition,33.12
435,detection,25.92
435,landmarks,132.66
435,visualization,94.88
436,frame_acquisition,33.07
436,detection,31.82
436,landmarks,118.73
436,visualization,104.83
437,frame_acquisition,33.11
437,detection,28.74
437,landmarks,120.54
437,visualization,101.60
438,frame_acquisition,33.11
438,detection,25.88
438,landmarks,122.67
438,visualization,101.71
439,frame_acquisition,33.38
439,detection,23.58
439,landmarks,115.41
439,visualization,100.78
440,frame_acquisition,33.41
440,detection,22.35
440,landmarks,121.02
440,visualization,103.53
441,frame_acquisition,33.11
441,detection,24.57
441,landmarks,121.53
441,visualization,102.90
442,frame_acquisition,33.21
442,detection,30.59
442,landmarks,118.27
442,visualization,98.53
443,frame_acquisition,33.15
443,detection,28.92
443,landmarks,126.07
443,visualization,136.68
444,frame_acquisition,33.11
444,detection,30.72
444,landmarks,118.07
444,visualization,103.29
445,frame_acquisition,33.08
445,detection,31.78
445,landmarks,117.32
445,visualization,106.25
446,frame_acquisition,33.10
446,detection,23.00
446,landmarks,114.95
446,visualization,104.90
447,frame_acquisition,33.12
447,detection,22.81
447,landmarks,132.16
447,visualization,104.12
448,frame_acquisition,33.11
448,detection,23.33
448,landmarks,123.23
448,visualization,98.08
449,frame_acquisition,33.14
449,detection,33.84
449,landmarks,138.16
449,visualization,108.54
450,frame_acquisition,33.08
450,detection,28.09
450,landmarks,125.28
450,visualization,105.23
451,frame_acquisition,33.09
451,detection,30.92
451,landmarks,132.40
451,visualization,125.52
452,frame_acquisition,33.19
452,detection,28.01
452,landmarks,142.68
452,visualization,108.75
453,frame_acquisition,33.07
453,detection,27.70
453,landmarks,130.84
453,visualization,105.56
454,frame_acquisition,33.11
454,detection,28.68
454,landmarks,132.67
454,visualization,113.37
455,frame_acquisition,33.13
455,detection,29.86
455,landmarks,137.55
455,visualization,107.87
456,frame_acquisition,33.10
456,detection,27.58
456,landmarks,125.24
456,visualization,121.45
457,frame_acquisition,33.25
457,detection,25.91
457,landmarks,132.90
457,visualization,104.79
458,frame_acquisition,33.11
458,detection,27.25
458,landmarks,117.14
458,visualization,104.63
459,frame_acquisition,33.11
459,detection,36.84
459,landmarks,124.94
459,visualization,106.58
460,frame_acquisition,33.08
460,detection,24.73
460,landmarks,113.47
460,visualization,100.29
461,frame_acquisition,33.11
461,detection,22.68
461,landmarks,116.34
461,visualization,131.89
462,frame_acquisition,33.13
462,detection,23.75
462,landmarks,135.55
462,visualization,103.85
463,frame_acquisition,33.10
463,detection,21.24
463,landmarks,119.01
463,visualization,107.76
464,frame_acquisition,33.33
464,detection,27.66
464,landmarks,120.95
464,visualization,108.98
465,frame_acquisition,33.10
465,detection,28.65
465,landmarks,114.05
465,visualization,103.29
466,frame_acquisition,33.22
466,detection,27.23
466,landmarks,130.09
466,visualization,109.93
467,frame_acquisition,33.14
467,detection,24.53
467,landmarks,112.47
467,visualization,105.95
468,frame_acquisition,33.26
468,detection,26.00
468,landmarks,127.37
468,visualization,105.36
469,frame_acquisition,33.12
469,detection,25.92
469,landmarks,123.07
469,visualization,106.78
470,frame_acquisition,33.37
470,detection,22.86
470,landmarks,123.29
470,visualization,113.89
471,frame_acquisition,33.10
471,detection,29.32
471,landmarks,157.39
471,visualization,133.26
472,frame_acquisition,33.10
472,detection,28.20
472,landmarks,132.63
472,visualization,108.11
473,frame_acquisition,33.10
473,detection,30.06
473,landmarks,119.75
473,visualization,101.42
474,frame_acquisition,33.44
474,detection,24.45
474,landmarks,117.52
474,visualization,109.03
475,frame_acquisition,33.10
475,detection,27.57
475,landmarks,121.29
475,visualization,130.31
476,frame_acquisition,33.42
476,detection,24.75
476,landmarks,129.58
476,visualization,104.29
477,frame_acquisition,33.08
477,detection,44.14
477,landmarks,182.93
477,visualization,108.41
478,frame_acquisition,33.08
478,detection,40.58
478,landmarks,187.35
478,visualization,119.62
479,frame_acquisition,33.13
479,detection,32.12
479,landmarks,147.01
479,visualization,107.60
480,frame_acquisition,33.10
480,detection,24.04
480,landmarks,133.28
480,visualization,107.15
481,frame_acquisition,33.08
481,detection,27.42
481,landmarks,166.83
481,visualization,109.33
482,frame_acquisition,33.07
482,detection,30.28
482,landmarks,135.50
482,visualization,94.03
483,frame_acquisition,33.11
483,detection,25.36
483,landmarks,114.10
483,visualization,107.07
484,frame_acquisition,33.10
484,detection,24.50
484,landmarks,125.33
484,visualization,102.06
485,frame_acquisition,33.54
485,detection,25.56
485,landmarks,108.79
485,visualization,100.19
486,frame_acquisition,33.10
486,detection,29.41
486,landmarks,116.04
486,visualization,98.44
487,frame_acquisition,33.09
487,detection,26.52
487,landmarks,120.90
487,visualization,93.72
488,frame_acquisition,33.15
488,detection,25.69
488,landmarks,120.08
488,visualization,97.75
489,frame_acquisition,33.39
489,detection,23.63
489,landmarks,119.69
489,visualization,105.96
490,frame_acquisition,33.12
490,detection,29.89
490,landmarks,112.04
490,visualization,104.98
491,frame_acquisition,33.43
491,detection,28.64
491,landmarks,139.12
491,visualization,112.34
492,frame_acquisition,33.08
492,detection,39.23
492,landmarks,134.99
492,visualization,108.82
493,frame_acquisition,33.17
493,detection,34.49
493,landmarks,172.21
493,visualization,97.15
494,frame_acquisition,33.14
494,detection,25.91
494,landmarks,122.27
494,visualization,100.97
495,frame_acquisition,33.10
495,detection,30.68
495,landmarks,124.93
495,visualization,106.62
496,frame_acquisition,33.07
496,detection,28.89
496,landmarks,145.77
496,visualization,103.68
497,frame_acquisition,33.10
497,detection,26.23
497,landmarks,141.08
497,visualization,101.66
498,frame_acquisition,33.11
498,detection,32.99
498,landmarks,140.44
498,visualization,104.40
499,frame_acquisition,33.10
499,detection,30.21
499,landmarks,136.31
499,visualization,117.16
